ID;Format;Title;Author_1;Author_2;Author_3;Author_4;Author_5;Author_Count;Journal_Name;Journal_Volume;Journal_Issue;Submission_Protocol;IPA;Data_Collection;Submission_Final;Review_Result;Submission_Revised;Submission_Acceptance;Publication;DOI;RR_Files;Additional_Links;Acceptance_Known;Pub_Year
163728;CR;Support for context effects on segmentation and segments depends on the context;Heffner, C.C.;Newman, R.S.;Idsardi, W.J.;;;3;Attention, Perception & Psychophysics;79;3;;;;;;;;17-1-2017;https://doi.org/10.3758/s13414-016-1274-5;;;FALSE;2017
900084;CR;Syntax response?space biases for hands, not feet;Boiteau, T.W.;Smith, C.;Almor, A.;;;3;Attention, Perception & Psychophysics;79;3;;;;;;;;11-1-2017;https://doi.org/10.3758/s13414-016-1271-8;;;FALSE;2017
480636;RR;Adapting the Wii Fit Balance Board to Enable Active Video Game Play by Wheelchair Users: User-Centered Design and Usability Evaluation;Thirumalai, M.;Kirkland, W.B.;Misko, S.R.;Padalabalanarayanan, S.;Malone, L.A.;5;JMIR Rehabil Assist Technol;5;1;;16-6-2017;;;;;;6-3-2018;https://doi.org/10.2196/rehab.8003;https://www.researchprotocols.org/2017/6/e116/#Methods;;FALSE;2018
20233;CR;Physiotherapy Questionnaires App to Deliver Main Musculoskeletal Assessment Questionnaires: Development and Validation Study;Neto, N.C.T.;Lima, Y.L.;Almeida, G.P.L.;Bezerra, M.A.;de Oliveira;6;JMIR Rehabil Assist Technol;5;1;;;;;;;;23-2-2018;https://doi.org/10.2196/rehab.9247;;;FALSE;2018
339842;CR;A Kinematic Sensor and Algorithm to Detect Motor Fluctuations in Parkinson Disease: Validation Study Under Real Conditions of Use;Rodriguez-Molinero, A.;Perez-Lopez, C.;Sama, A.;de Mingo, E.;Rodriguez-Martin, D.;11;JMIR Rehabil Assist Technol;5;1;;;;;;;;25-4-2018;https://doi.org/10.2196/rehab.8335;;;FALSE;2018
825362;CR;Patients Using an Online Forum for Reporting Progress When Engaging With a Six-Week Exercise Program for Knee Conditioning: Feasibility Study;Bright, P.;Hambly, K.;;;;2;JMIR Rehabil Assist Technol;5;1;;;;;;;;26-4-2018;https://doi.org/10.2196/rehab.8567;;;FALSE;2018
849958;CR;Perceptions of Existing Wearable Robotic Devices for Upper Extremity and Suggestions for Their Development: Findings From Therapists and People With Stroke;Elnady, A.;Mortenson, W.B.;Menon, C.;;;3;JMIR Rehabil Assist Technol;5;1;;;;;;;;15-5-2018;https://doi.org/10.2196/rehab.9535;;;FALSE;2018
583797;CR;Person-Generated Health Data in Simulated Rehabilitation Using Kinect for Stroke: Literature Review;Dimaguila, G.L.;Gray, K.;Merolli, M.;;;3;JMIR Rehabil Assist Technol;5;1;;;;;;;;8-5-2018;https://doi.org/10.2196/rehab.9123;;;FALSE;2018
107264;CR;Evolution of Cognitive Rehabilitation After Stroke From Traditional Techniques to Smart and Personalized Home-Based Information and Communication Technology Systems: Literature Review;Cogollor, J.M.;Rojo-Lacal, J.;Hermsdorfer, J.;Ferre, M.;Waldmeyer, M.T.A.;10;JMIR Rehabil Assist Technol;5;1;;;;;;;;26-3-2018;https://doi.org/10.2196/rehab.8548;;;FALSE;2018
999897;CR;Scoping Review of Dance for Adults With Fibromyalgia: What Do We Know About It?;Bidonde, J.;Boden, C.;Kim, S.;Busch, A.J.;Goes, S.M.;6;JMIR Rehabil Assist Technol;5;1;;;;;;;;10-5-2018;https://doi.org/10.2196/10033;;;FALSE;2018
287853;CR;The Use of Digital and Remote Communication Technologies as a Tool for Multiple Sclerosis Management: Narrative Review;Marziniak, M.;Brichetto, G.;Feys, P.;Meyding-Lamade, U.;Meuth, S.G.;6;JMIR Rehabil Assist Technol;5;1;;;;;;;;24-4-2018;https://doi.org/10.2196/rehab.7805;;;FALSE;2018
421205;CR;Understanding the Digital Gap Among US Adults With Disability: Cross-Sectional Analysis of the Health Information National Trends Survey 2013;Kim, E.J.;Yuan, Y.;Liebschutz, J.;Cabral, H.;Kazis, L.;5;JMIR Rehabil Assist Technol;5;1;;;;;;;;16-3-2018;https://doi.org/10.2196/rehab.8783;;;FALSE;2018
448657;CR;Exercise Therapy Interventions in Patients With Hip Osteoarthritis: Comparison of the Effects of DVD and Website-Based Interventions;Uesugi, Y.;Koyanagi, J.;Takagi, K.;Yamaguchi, R.;Hayashi, S.;6;JMIR Rehabil Assist Technol;5;1;;;;;;;;7-5-2018;https://doi.org/10.2196/rehab.8251;;;FALSE;2018
102321;CR;Participatory Design of an Online Self-Management Tool for Users With Spinal Cord Injury: Qualitative Study;Allin, S.;Shepherd, J.;Tomasone, J.;Munche, S.;Linassi, G.;7;JMIR Rehabil Assist Technol;5;1;;;;;;;;21-3-2018;https://doi.org/10.2196/rehab.8158;;;FALSE;2018
489191;CR;Preferences for Web-Based Information Material for Low Back Pain: Qualitative Interview Study on People Consulting a General Practitioner;Riis, A.;Hjelmager, D.M.;Vinther, L.D.;Rathleff, M.S.;Hartvigsen, J.;6;JMIR Rehabil Assist Technol;5;1;;;;;;;;2-4-2018;https://doi.org/10.2196/rehab.8841;;;FALSE;2018
249790;RR;An evolutionary perspective on intergroup dating bias;Brindley, S.;McDonald, M.M.;Welling, L.L.M.;Zeigler-Hill, V.;;4;Comprehensive Results in Social Psychology;3;1;;;;30-1-2018;;;1-2-2018;16-2-2018;https://doi.org/10.1080/23743603.2018.1436939;https://osf.io/6bwmq/;;TRUE;2018
446226;RR;Sex-differentiated effects of physical attractiveness on romantic desire: a highly powered, preregistered study in a photograph evaluation context;Eastwick, P.W.;Smith, L.K.;;;;2;Comprehensive Results in Social Psychology;3;1;;;;22-7-2017;;;16-12-2017;26-1-2018;https://doi.org/10.1080/23743603.2018.1425089;;;TRUE;2018
420592;RR;I know that I know nothing: Can puncturing the illusion of explanatory depth overcome the relationship between attitudinal dissimilarity and prejudice?;Voelkel, J.G.;Brandt, M.J.;Colombo, M.;;;3;Comprehensive Results in Social Psychology;3;1;;;;4-4-2017;;;31-3-2018;4-5-2018;https://doi.org/10.1080/23743603.2018.1464881;;;TRUE;2018
948608;RR;The value of money: on how childhood economic resources influence value assessments later in life;Einarsdottir, G.;Hansla, A.;Johansson, L.O.;;;3;Comprehensive Results in Social Psychology;3;1;;;;16-2-2018;;;13-4-2018;8-5-2018;https://doi.org/10.1080/23743603.2018.1465804;https://osf.io/ak2cf/;;TRUE;2018
980053;RR;An Internet-Based Intervention to Promote Mental Fitness for Mildly Depressed Adults: Randomized Controlled Trial;Bolier, L.;Haverman, M.;Kramer, J.;Westerhof, G.J.;Riper, H.;8;Journal of Medical Internet Research;15;9;;26-4-2012;;;;;;16-9-2013;https://doi.org/10.2196/jmir.2603;https://www.researchprotocols.org/2012/1/e2/;;FALSE;2013
742209;CR;Exploring Patients Views of a Cognitive Behavioral Therapy-Based Website for the Self-Management of Irritable Bowel Syndrome Symptoms;Tonkin-Crine, S.;Bishop, F.L.;Ellis, M.;Moss-Morris, R.;Everitt, H.;5;Journal of Medical Internet Research;15;9;;;;;;;;3-9-2013;https://doi.org/10.2196/jmir.2672;;;FALSE;2013
392423;CR;Effects of a Web-Based Patient Activation Intervention to Overcome Clinical Inertia on Blood Pressure Control: Cluster Randomized Controlled Trial;Thiboutot, J.;Sciamanna, C.N.;Falkner, B.;Kephart, D.K.;Stuckley, H.L.;8;Journal of Medical Internet Research;15;9;;;;;;;;4-9-2013;https://doi.org/10.2196/jmir.2298;;;FALSE;2013
685842;CR;Long-Term Outcomes of Internet-Based Self-Management Support in Adults With Asthma: Randomized Controlled Trial;van Gaalen, J.L.;Beerthuizen, T.;van der Meer, V.;van Reisen, P.;Sont, J.K.;8;Journal of Medical Internet Research;15;9;;;;;;;;12-9-2013;https://doi.org/10.2196/jmir.2640;;;FALSE;2013
617962;CR;Effects of a Web-Based Tailored Intervention to Reduce Alcohol Consumption in Adults: Randomized Controlled Trial;Schultz, D.N.;Candel, M.J.J.M.;Kremers, S.P.J.;Reinwand, D.A.;Jander, A.;6;Journal of Medical Internet Research;15;9;;;;;;;;17-9-2013;https://doi.org/10.2196/jmir.2568;;;FALSE;2013
382212;CR;Using Chat and Text Technologies to Answer Sexual and Reproductive Health Questions: Planned Parenthood Pilot Study;Giorgio, M.M.;Kantor, L.M.;Levine, D.S.;Arons, W.;;4;Journal of Medical Internet Research;15;9;;;;;;;;20-9-2013;https://doi.org/10.2196/jmir.2619;;;FALSE;2013
702962;CR;Effects of an Individually Tailored Web-Based Chronic Pain Management Program on Pain Severity, Psychological Health, and Functioning;Nevedal, D.C.;Wang, C.;Oberleitner, L.;Schwartz, S.;Williams, A.M.;5;Journal of Medical Internet Research;15;9;;;;;;;;15-9-2013;https://doi.org/10.2196/jmir.2296;;;FALSE;2013
504360;CR;A Field Test of Web-Based Screening for Dry Eye Disease to Enhance Awareness of Eye Problems Among General Internet Users: A Latent Strategy to Promote Health;Kawashima, M.;Uchino, M.;Kawazoe, T.;Kamiyashiki, M.;Sano, K.;6;Journal of Medical Internet Research;15;9;;;;;;;;17-9-2013;https://doi.org/10.2196/jmir.2198;;;FALSE;2013
68730;CR;Chinese My Trauma Recovery, A Web-Based Intervention for Traumatized Persons in Two Parallel Samples: Randomized Controlled Trial;Wang, Z.;Wang, J.;Maercker, A.;;;3;Journal of Medical Internet Research;15;9;;;;;;;;30-9-2013;https://doi.org/10.2196/jmir.2690;;;FALSE;2013
294634;CR;A Pre-Post Study on the Appropriateness and Effectiveness of a Web- and Text Messaging-Based Intervention to Reduce Problem Drinking in Emerging Adults;Haug, S.;Schaup, M.P.;Venzin, V.;Meyer, C.;John, U.;6;Journal of Medical Internet Research;15;9;;;;;;;;2-9-2013;https://doi.org/10.2196/jmir.2755;;;FALSE;2013
822926;CR;New Media Use by Patients Who Are Homeless: The Potential of mHealth to Build Connectivity;Post, L.A.;Vaca, F.E.;Doran, K.M.;Luco, C.;Naftilan, M.;10;Journal of Medical Internet Research;15;9;;;;;;;;3-9-2013;https://doi.org/10.2196/jmir.2724;;;FALSE;2013
528337;CR;Participant Profiles According to Recruitment Source in a Large Web-Based Prospective Study: Experience From the Nutrinet-Sante Study;Kesse-Guyot, E.;Andreeva, V.;Castetbon, K.;Vernay, M.;Touvier, M.;9;Journal of Medical Internet Research;15;9;;;;;;;;13-9-2013;https://doi.org/10.2196/jmir.2488;;;FALSE;2013
738516;CR;Communicating Genetics and Smoking Through Social Media: Are We There Yet?;de Viron, S.;Suggs, S.;Brand, A.;van Oyen, H.;;4;Journal of Medical Internet Research;15;9;;;;;;;;9-9-2013;https://doi.org/10.2196/jmir.2653;;;FALSE;2013
924316;CR;Social and Self-Reflective Use of a Web-Based Personally Controlled Health Management System;Lau, A.Y.S.;Dunn, A.G.;Mortimer, N.;Gallagher, A.;Proudfoot, J.;10;Journal of Medical Internet Research;15;9;;;;;;;;23-9-2013;https://doi.org/10.2196/jmir.2682;;;FALSE;2013
947645;CR;Online Access to Doctors Notes: Patient Concerns About Privacy;Vodicka, E.;Mejilla, R.;Leveille, S.G.;Ralston, J.D.;Darer, J.D.;8;Journal of Medical Internet Research;15;9;;;;;;;;26-9-2013;https://doi.org/10.2196/jmir.2670;;;FALSE;2013
612580;CR;Online Mental Health Resources in Rural Australia: Clinician Perceptions of Acceptability;Sinclair, C.;Holloway, K.;Riley, G.A.M.;Auret, K.;;4;Journal of Medical Internet Research;15;9;;;;;;;;5-9-2013;https://doi.org/10.2196/jmir.2772;;;FALSE;2013
226369;CR;Evaluating Aspects of Online Medication Safety in Long-Term Follow-Up of 136 Internet Pharmacies: Illegal Rogue Online Pharmacies Flourish and Are Long-Lived;Fittler, A.;B?sze, G.;Botz, L.;;;3;Journal of Medical Internet Research;15;9;;;;;;;;10-9-2013;https://doi.org/10.2196/jmir.2606;;;FALSE;2013
305090;CR;Infodemiology of Alcohol Use in Hong Kong Mentioned on Blogs: Infoveillance Study;Chan, K.L.;Ho, S.Y.;Lam, T.H.;;;3;Journal of Medical Internet Research;15;9;;;;;;;;2-9-2013;https://doi.org/10.2196/jmir.2180;;;FALSE;2013
891034;CR;An Exploration of Social Circles and Prescription Drug Abuse Through Twitter;Hanson, C.L.;Cannon, B.;Burton, S.;Giraud-Carrier, C.;;4;Journal of Medical Internet Research;15;9;;;;;;;;6-9-2013;https://doi.org/10.2196/jmir.2741;;;FALSE;2013
999163;CR;Parents Seeking Health-Related Information on the Internet: Cross-Sectional Study;Bianco, A.;Zucco, R.;Nobile, C.G.A.;Pileggi, C.;Pavia, M.;5;Journal of Medical Internet Research;15;9;;;;;;;;18-9-2013;https://doi.org/10.2196/jmir.2752;;;FALSE;2013
495247;CR;Monitoring Dietary Intake and Physical Activity Electronically: Feasibility, Usability, and Ecological Validity of a Mobile-Based Ecological Momentary Assessment Tool;Spook, J.E.;Paulussen, T.;Kok, G.;van Empelen, P.;;4;Journal of Medical Internet Research;15;9;;;;;;;;24-9-2013;https://doi.org/10.2196/jmir.2617;;;FALSE;2013
273322;CR;A Web-Based Interactive Diabetes Registry for Health Care Management and Planning in Saudi Arabia;Al-Rubeaan, K.A.;Youssef, A.M.;Subhani, S.N.;Ahmad, N.A.;Al-Sharqawi, A.H.;6;Journal of Medical Internet Research;15;9;;;;;;;;11-9-2013;https://doi.org/10.2196/jmir.2722;;;FALSE;2013
504677;CR;A Mobile and Ubiquitous Approach for Supporting Frailty Assessment in Elderly People;Fontecha, J.;Hevas, R.;Bravo, J.;Navarro, J.;;4;Journal of Medical Internet Research;15;9;;;;;;;;4-9-2013;https://doi.org/10.2196/jmir.2529;;;FALSE;2013
568180;RR;Assessing the role of accuracy-based feedback in value-driven attentional capture;Grubb, M.A.;Li, X.;;;;2;Attention, Perception & Psychophysics;80;4;;;;;;;;21-2-2018;https://doi.org/10.3758/s13414-018-1494-y;;;FALSE;2018
77816;CR;The Spatial Musical Association of Response Codes does not depend on a normal visual experience: A study with early blind individuals;Cattaneo, Z.;Lega, C.;Rinaldi, L.;Fantino, M.;Ferrari, C.;7;Attention, Perception & Psychophysics;80;4;;;;;;;;26-2-2018;https://doi.org/10.3758/s13414-018-1495-x;;;FALSE;2018
178881;CR;How to inhibit a distractor location? Statistical learning versus active, top-down suppression;Wang, B.;Theeuwes, J.;;;;2;Attention, Perception & Psychophysics;80;4;;;;;;;;23-2-2018;https://doi.org/10.3758/s13414-018-1493-z;;;FALSE;2018
609511;CR;Emotionally conditioning the target-speech voice enhances recognition of the target speech under ?cocktail-party? listening conditions;Lu, L.;Bao, X.;Chen, J.;Qu, T.;Li, L.;6;Attention, Perception & Psychophysics;80;4;;;;;;;;22-2-2018;https://doi.org/10.3758/s13414-018-1489-8;;;FALSE;2018
693143;CR;Motion and position shifts induced by the double-drift stimulus are unaffected by attentional load;Haladjian, H.H.;Lisi, M.;Cavanagh, P.;;;3;Attention, Perception & Psychophysics;80;4;;;;;;;;23-2-2018;https://doi.org/10.3758/s13414-018-1492-0;;;FALSE;2018
393947;CR;Speaker information affects false recognition of unstudied lexical-semantic associates;Luthra, S.;Fox, N.P.;Blumstein, S.E.;;;3;Attention, Perception & Psychophysics;80;4;;;;;;;;22-2-2018;https://doi.org/10.3758/s13414-018-1485-z;;;FALSE;2018
261946;CR;Alertness and cognitive control: Toward a spatial grouping hypothesis;Schneider, D.W.;;;;;1;Attention, Perception & Psychophysics;80;4;;;;;;;;21-2-2018;https://doi.org/10.3758/s13414-018-1491-1;;;FALSE;2018
150430;CR;Cognitive load effects on early visual perceptual processing;Liu, P.;Forte, J.;Sewell, D.;Carter, O.;;4;Attention, Perception & Psychophysics;80;4;;;;;;;;23-1-2018;https://doi.org/10.3758/s13414-017-1464-9;;;FALSE;2018
481609;CR;Flash-induced forward and reverse illusory line motion in offset bars;Han, S.;Hamm, J.P.;;;;2;Attention, Perception & Psychophysics;80;4;;;;;;;;17-1-2018;https://doi.org/10.3758/s13414-018-1482-2;;;FALSE;2018
699750;CR;Trapped in a tight spot: Scaling effects occur when, according to the action-specific account, they should not, and fail to occur when they should;Collier, E.S.;Lawson, R.;;;;2;Attention, Perception & Psychophysics;80;4;;;;;;;;16-1-2018;https://doi.org/10.3758/s13414-017-1454-y;;;FALSE;2018
196456;CR;Sound changes that lead to seeing longer-lasting shapes;Samuel, A.G.;Tangella, K.;;;;2;Attention, Perception & Psychophysics;80;4;;;;;;;;19-1-2018;https://doi.org/10.3758/s13414-017-1475-6;;;FALSE;2018
723583;CR;Visually induced gains in pitch discrimination: Linking audio-visual processing with auditory abilities;Moller, C.;Hojlund, A.;Baerentsen, K.B.;Hansen, N.C.;Skewes, J.C.;6;Attention, Perception & Psychophysics;80;4;;;;;;;;22-2-2018;https://doi.org/10.3758/s13414-017-1481-8;;;FALSE;2018
810197;CR;Spatial legend compatibility within versus between graphs in multiple graph comprehension;Riechelmann, E.;Huestegge, L.;;;;2;Attention, Perception & Psychophysics;80;4;;;;;;;;1-2-2018;https://doi.org/10.3758/s13414-018-1484-0;;;FALSE;2018
629976;CR;Implicit processing during change blindness revealed with mouse-contingent and gaze-contingent displays;Chetverikov, A.;Kuvaldina, M.;MacInnes, W.J.;Johannesson, o.I.;Kristjansson, ?.;5;Attention, Perception & Psychophysics;80;4;;;;;;;;23-1-2018;https://doi.org/10.3758/s13414-017-1468-5;;;FALSE;2018
428153;RR;Benefits of power posing: effects on dominance and social sensitivity;Klaschinski, L.;Schnabel, K.;Schroder-Abe, M.;;;3;Comprehensive Results in Social Psychology;2;1;;;;31-12-2015;;;25-9-2016;28-6-2017;https://doi.org/10.1080/23743603.2016.1248080;https://osf.io/bu8gv/;;TRUE;2017
549502;RR;Could a woman be superman? Gender and the embodiment of power postures;Bailey, A.H.;LaFrance, M.;Dovidio, J.F.;;;3;Comprehensive Results in Social Psychology;2;1;;;;27-12-2015;;;15-9-2016;17-1-2017;https://doi.org/10.1080/23743603.2016.1248079;https://osf.io/2e5tg/;;TRUE;2017
56795;RR;Embodied power, testosterone, and overconfidence as a causal pathway to risk-taking;Ronay, R.;Tybur, J.M.;van Huijstee, D.;Morssinkhof, M.;;4;Comprehensive Results in Social Psychology;2;1;;;;30-12-2015;;;25-9-2016;6-12-2016;https://doi.org/10.1080/23743603.2016.1248081;;;TRUE;2016
528869;RR;Real and imagined power poses: is the physical experience necessary after all?;Bombari, D.;Schmid Mast, M.;Pulfrey, C.;;;3;Comprehensive Results in Social Psychology;2;1;;;;;;;;28-6-2017;https://doi.org/10.1080/23743603.2017.1341183;;;FALSE;2017
955792;RR;Power vs. persuasion: can open body postures embody openness to persuasion?;Latu, I.M.;Duffy, S.;Paardal, V.;Alger, M.;;4;Comprehensive Results in Social Psychology;2;1;;;;;;;;28-6-2017;https://doi.org/10.1080/23743603.2017.1327178;;;FALSE;2017
602433;RR;Does that pose become you? Testing the effect of body postures on self-concept;Jackson, B.;Nault, K.;Richman, L.S.;LaBelle, O.;Rohleder, N.;5;Comprehensive Results in Social Psychology;2;1;;;;;;;;28-6-2017;https://doi.org/10.1080/23743603.2017.1341178;;;FALSE;2017
986126;RR;Meeting your inner super(wo)man: are power poses effective when taught?;Keller, V.N.;Johnson, D.J.;Harder, J.A.;;;3;Comprehensive Results in Social Psychology;2;1;;;;;;;;28-6-2017;https://doi.org/10.1080/23743603.2017.1341186;https://osf.io/mur95;;FALSE;2017
875935;RR;A Bayesian model-averaged meta-analysis of the power pose effect with informed and default priors: the case of felt power;Gronau, Q.F.;van Erp, S.;Heck, D.W.;Cesario, J.;Jonas, K.J.;6;Comprehensive Results in Social Psychology;2;1;;;;;;;;28-6-2017;https://doi.org/10.1080/23743603.2017.1326760;https://osf.io/s87rz/;;FALSE;2017
291881;RR;Cognitive consequences of formal clothing: the effects of clothing versus thinking of clothing;Burger, A.M.;Bless, H.;;;;2;Comprehensive Results in Social Psychology;2;2&3;;;;28-6-2017;;;20-10-2017;6-11-2017;https://doi.org/10.1080/23743603.2017.1396185;;;TRUE;2017
325032;RR;When ?We? or ?They? exclude others: attributing and evaluating ostracism observed in in-groups and out-groups;Arpin, S.N.;Froehlich, L.;Lantian, A.;Rudert, S.C.;Stelter, M.;5;Comprehensive Results in Social Psychology;2;2&3;;;;;;;;16-8-2017;https://doi.org/10.1080/23743603.2017.1358477;https://osf.io/4mwn3/;;FALSE;2017
626214;RR;Glorifying national identification increases schadenfreude about asylum seekers when they are a threat, not entitled to seek asylum, and blamed for their adversity;Berndsen, M.;Thomas, E.F.;McGarty, C.;Bliuc, A.M.;Muntele Hendres, D.;5;Comprehensive Results in Social Psychology;2;2&3;;;;;;;;23-8-2017;https://doi.org/10.1080/23743603.2017.1360573;;;FALSE;2017
